time_of_day,track_name,artist_name
Evening,It'll Be Okay,Shawn Mendes
Evening,exile (feat. Bon Iver),Taylor Swift
Evening,fools (can't help falling in love) (feat. Sody),Foster
Evening,Flickorna på TV2,Gyllene Tider
Evening,Sommartider,Gyllene Tider
Evening,Småstad,Gyllene Tider
Evening,Det blir aldrig som man tänkt sej,Gyllene Tider
Evening,Vid hennes sida,Gyllene Tider
Evening,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer
Evening,Toothbrush,DNCE
Evening,Friday I'm In Love,The Cure
Evening,Does Your Mother Know,ABBA
Evening,BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ
Evening,Bite Me,ENHYPEN
Evening,Ambitionz Az A Ridah,2Pac
Evening,Hit 'Em Up - Single Version,2Pac
Evening,All Eyez On Me (ft. Big Syke),2Pac
Evening,Changes,2Pac
Evening,Snooze,SZA
Night,Snooze,SZA
Night,estella//,KennyHoopla
Night,Bored to Death,blink-182
Night,Basket Case,Green Day
Night,Affirmation,Savage Garden
Night,Show Me the Meaning of Being Lonely,Backstreet Boys
Night,Queen of My Heart - Radio Edit,Westlife
Night,lonely,mgk
Night,Darkside,blink-182
Night,All Signs Point To Lauderdale,A Day To Remember
Night,Capsize,FRENSHIP
Night,Starboy,The Weeknd
Night,Imaginary,Brennan Heart
Night,Please Don't Go,Joel Adams
Morning,MakeDamnSure,Taking Back Sunday
Morning,Cryin',Aerosmith
Morning,Under the Bridge,Red Hot Chili Peppers
Morning,All I Wanna Do,Sheryl Crow
Morning,Pretty Fly (For A White Guy),The Offspring
Morning,Slide,The Goo Goo Dolls
Morning,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,Diddy
Morning,Spending My Time,Roxette
Morning,"I'll Be There for You - Theme From ""Friends""",The Rembrandts
Morning,Narcotic - Radio Edit,Liquido
Afternoon,You're Still The One,Shania Twain
Afternoon,Breakfast At Tiffany's,Deep Blue Something
Afternoon,Knockin' On Heaven's Door,Guns N' Roses
Afternoon,"Boom, Boom, Boom, Boom!!",Vengaboys
Afternoon,Adam's Song,blink-182
Afternoon,Queen of My Heart - Radio Edit,Westlife
Afternoon,acting like that (feat. Machine Gun Kelly),YUNGBLUD
Afternoon,Dysentery Gary,blink-182
Afternoon,Physical,Dua Lipa
Afternoon,Anthem Part Two,blink-182
Afternoon,Forget Me,Lewis Capaldi
Afternoon,Vindicated,Dashboard Confessional
Afternoon,Listen To Your Heart,Roxette
Afternoon,Haven't You Ever Been In Love Before?,Lewis Capaldi
Afternoon,RAGGEN GÅR,Elov & Beny
Afternoon,All The Small Things,blink-182
Afternoon,The Elite,Coone
Afternoon,Any Kind Of Life,Lewis Capaldi
Afternoon,Children Of Drums - Headhunterz Remix,Wildstylez
Afternoon,Det är ju dej jag går och väntar på,Lucianoz
Evening,Never Let Go,descent
Evening,Clarity (Hardstyle),Connor Gallagher
Evening,So What (Sped Up Edit),Mqx
Evening,The Little Mushroom That Got Away,Sultan + Shepard
Evening,Transcendence,Neolux
Evening,Doomslayer,Thorax
Evening,Destination (A State of Trance 2024 Anthem),Armin van Buuren
Evening,Palace In The Clouds,MYST
Evening,Damage,Vini Vici
Evening,Say Yes To Heaven - Anyma Remix,Lana Del Rey
Evening,Rising Up,Brennan Heart
Evening,Surrender,D-Charged
Evening,Положение - 2 Remix,Dior
Evening,Silence - KAAZE Mix,BLK RSE
Evening,Frozen,Madonna
Evening,Beyond The Wall - Original Mix,The Second Wave
Evening,Blue Flame,Soman
Evening,Apollo - Electro Mix,Astronaut
Evening,Collide,BLVCK CROWZ
Evening,Univerze - Extended Mix,Rebourne
Evening,Lullabye - Tuz Remix,Uberjak'd
Evening,Save My Life (feat. Lovespeake),David Guetta
Evening,Born To Die - BLK RSE Mix,KAAZE
Evening,Close to You (feat. PollyAnna),Steve Aoki
Evening,Uprising,Uppermost
Evening,Halo,Vakhtang
Evening,Alchemy - ShockOne Remix,Blanke
Evening,Waveline,Lexurus
Evening,Eternity (feat. Lena Leon),Tchami
Evening,Injection,Alignment
Evening,Undulatus,Naden
Evening,Nobody Knows,Darin
Evening,Angels Crying,E-Type
Evening,Africa,TOTO
Evening,Here I Go Again,E-Type
Evening,True Believer,E-Type
Evening,"Set The World On Fire - 7"" Version",E-Type
Evening,Russian Lullaby,E-Type
Evening,Back In The Loop,E-Type
Evening,I Just Wanna Be With You,E-Type
Evening,Campione 2000 - Radio Version,E-Type
Evening,The Tide,E-Type
Evening,Eurofighter,E-Type
Night,Make Us High,E-Type
Night,Heroes,Måns Zelmerlöw
Night,När vindarna viskar mitt namn,Roger Pontare
Night,If I Were Sorry,Frans
Night,Oh My God!,The Moniker
Night,Fångad av en stormvind - Swedish Version,Carola
Night,Cara mia,Måns Zelmerlöw
Night,Underbart,Kalle Moraeus
Night,Genom Eld & Vatten,Sarek
Night,In i dimman,Medina
Night,Cynical,blink-182
Night,Fight For Something,Brennan Heart
Night,Aliens Exist,blink-182
Night,Always,Gavin James
Night,To Whom It May Concern,Ghostemane
Night,DANCE WITH ME,blink-182
Night,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,Diddy
Night,The Power of Love,Jennifer Rush
Night,All Night Long (All Night) - Single Version,Lionel Richie
Night,Woman in Love,Barbra Streisand
Night,Waiting for a Girl like You,Foreigner
Night,Alone - Remastered,Heart
Night,Heaven,Bryan Adams
Morning,I Think I'm OKAY (with YUNGBLUD & Travis Barker),mgk
Afternoon,MakeDamnSure,Taking Back Sunday
Afternoon,Heaven,Bryan Adams
Afternoon,The One You Love,Glenn Frey
Afternoon,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen
Afternoon,With Or Without You,U2
Afternoon,A Groovy Kind of Love,Phil Collins
Afternoon,I Want to Know What Love Is - 1999 Remaster,Foreigner
Afternoon,How Am I Supposed to Live Without You,Michael Bolton
Afternoon,True - Single Edit,Spandau Ballet
Afternoon,Casablanca,Bertie Higgins
Afternoon,Every Woman In The World - Digitally Remastered 1999,Air Supply
Afternoon,Sexy Girl,Glenn Frey
Afternoon,Turn Back The Clock,Johnny Hates Jazz
Afternoon,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin
Afternoon,Woman - Remastered 2010,John Lennon
Afternoon,Wind Beneath My Wings,Bette Midler
Afternoon,Straight From The Heart,Bryan Adams
Afternoon,All Night Long (All Night) - Single Version,Lionel Richie
Afternoon,Nothing's Gonna Stop Us Now,Starship
Afternoon,"Say You, Say Me",Lionel Richie
Afternoon,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston
Afternoon,Bette Davis Eyes,Kim Carnes
Afternoon,Total Eclipse of the Heart,Bonnie Tyler
Afternoon,Drive - 2017 Remaster,The Cars
Afternoon,Hard to Say I'm Sorry - 2007 Remaster,Chicago
Afternoon,Every Breath You Take,The Police
Afternoon,I'll Be Over You,TOTO
Afternoon,Lover's Moon,Glenn Frey
Afternoon,Faithfully,Journey
Morning,kiss kiss,mgk
Afternoon,Faithfully (2023 Remaster),Journey
Evening,Keep on Loving You,REO Speedwagon
Evening,Your Love,The Outfield
Evening,Can't Fight This Feeling,REO Speedwagon
Evening,Never Tear Us Apart,INXS
Evening,Every Time You Go Away - Radio Edit,Paul Young
Evening,Time After Time,Cyndi Lauper
Evening,Glorious,Andreas Johnson
Evening,Magaluf,Orup
Evening,Saudade,Hov1
Evening,Underbart,Kalle Moraeus
Evening,Pari,Hov1
Evening,Profil,De Vet Du
Evening,Fuldans,Rolandz
Evening,Bästa Kompisar,Coola Kids
Evening,Dance You Off,Benjamin Ingrosso
Evening,In The Stars,Benson Boone
Evening,(Kom så ska vi) Leva livet,Gyllene Tider
Evening,En dag,Tommy Nilsson
Evening,The Drug In Me Is You,Falling In Reverse
Evening,Face Down,The Red Jumpsuit Apparatus
Evening,Scars,Papa Roach
Evening,Given Up,Linkin Park
Evening,Losing Grip,Avril Lavigne
Evening,F.U.,Avril Lavigne
Evening,Kiss Me Like The World Is Ending,Avril Lavigne
Evening,Let Me Go (feat. Chad Kroeger),Avril Lavigne
Evening,Capsize,FRENSHIP
Evening,Peanut Butter Jelly,Galantis
Evening,She Looks So Perfect,5 Seconds of Summer
Evening,"Hey, Soul Sister",Train
Evening,Complicated,Avril Lavigne
Evening,Stronger (What Doesn't Kill You),Kelly Clarkson
Evening,Try,P!nk
Evening,Woke Up in Love,Kygo
Evening,Run Away to Mars,TALK
Evening,Lay Low,Tiësto
Evening,Victoria's Secret,Jax
Evening,One in a Million,Bebe Rexha
Evening,How Do You Do!,Roxette
Evening,The Call,Backstreet Boys
Evening,Higher Love,Kygo
Evening,Euphoria - Single Version,Loreen
Evening,Ocean Avenue,Yellowcard
Evening,Quelli Che Non Hanno Età - Gabry Ponte Power Cut,Eiffel 65
Evening,Figli Di Pitagora - Album Mix,Eiffel 65
Evening,Viaggia Insieme A Me - Album Mix,Eiffel 65
Evening,Hands Down,Dashboard Confessional
Evening,New Life - Album Mix,Eiffel 65
Evening,Living In A Bubble - Album Mix,Eiffel 65
Evening,Nervous (The Ooh Song) - Mark McCabe Remix,Gavin James
Evening,Weightless,All Time Low
Evening,Our House,Madness
Evening,Got My Mind Set on You,George Harrison
Evening,Jessie's Girl,Rick Springfield
Evening,Don't Dream It's Over,Crowded House
Evening,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins
Evening,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne
Evening,Forgot About Dre,Dr. Dre
Evening,Donald Trump,Mac Miller
Evening,Gangsta's Paradise,Coolio
Evening,Cinderella Man,Eminem
Evening,En del av mitt hjärta,Tomas Ledin
Evening,För kärlekens skull,Ted Gärdestad
Evening,Catch the Moon,Stefan Andersson
Morning,Kärleken är,Jill Johnson
Afternoon,Tänd ett ljus,Triad
Afternoon,Välkommen hem,E.M.D.
Afternoon,Jingle Bell Rock,Bobby Helms
Afternoon,Happy Xmas (War Is Over) - Remastered 2010,John Lennon
Afternoon,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra
Afternoon,Julen är här,Tommy Körberg
Afternoon,Feliz Navidad,José Feliciano
Afternoon,Santa Tell Me,Ariana Grande
Afternoon,Mer jul,Adolphson & Falk
Afternoon,Driving Home for Christmas,Chris Rea
Afternoon,It's the Most Wonderful Time of the Year,Andy Williams
Evening,All I Want for Christmas Is You,Mariah Carey
Evening,Last Christmas - Single Version,Wham!
Evening,Tänd ett ljus,Triad
Evening,Rockin' Around The Christmas Tree,Brenda Lee
Evening,It's Beginning to Look a Lot like Christmas,Michael Bublé
Evening,Snowman,Sia
Evening,Välkommen hem,E.M.D.
Evening,Jingle Bell Rock,Bobby Helms
Evening,Happy Xmas (War Is Over) - Remastered 2010,John Lennon
Evening,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra
Evening,Julen är här,Tommy Körberg
Evening,Feliz Navidad,José Feliciano
Evening,Santa Tell Me,Ariana Grande
Evening,Mer jul,Adolphson & Falk
Evening,Driving Home for Christmas,Chris Rea
Night,It's the Most Wonderful Time of the Year,Andy Williams
Night,Mistletoe,Justin Bieber
Night,Do They Know It's Christmas? - 1984 Version,Band Aid
Night,White Christmas - 1947 Version,Bing Crosby
Night,Christmas (Baby Please Come Home),Michael Bublé
Night,Nu tändas tusen juleljus,Benny Anderssons Orkester
Night,Fairytale of New York (feat. Kirsty MacColl) - Edit,The Pogues
Night,Juligen,Just D
Night,Hey Ho (Original Versjon),Freddy Kalas
Night,Merry Christmas,Ed Sheeran
Night,O helga natt,Tommy Körberg
Night,Helga natt,Carola
Night,Have Yourself A Merry Little Christmas,Sam Smith
Night,Christmas (Baby Please Come Home) (feat. Bryan Adams),Robbie Williams
Night,Let It Snow! - 10th Anniversary,Michael Bublé
Night,En dag när du blir stor,Benjamin Ingrosso
Night,Let´s Sing (It´s Christmas Time),Måns Zelmerlöw
Night,Jag kommer hem igen till jul,Peter Jöback
Night,I Feel Like Christmas,Gustaf & Viktor Norén
Night,Dear Santa,OneRepublic
Night,Merry Christmas Everyone,Anna Bergendahl
Night,Dreaming A Dream Of Christmas,Björn Skifs
Night,Christmas Tree Farm - Old Timey Version,Taylor Swift
Night,I december,Lena Philipsson
Night,What's Christmas Anyway,Darin
Night,Julmusiken,Theo
Night,Ljusen följer dig hem,Rymdpojken
Night,Så mörk är natten i midvintertid,"Sanna, Shirley & Sonja"
Night,The Christmas Song (Merry Christmas To You),Janice
Night,Last Christmas,James TW
Night,santa doesn’t know you like i do,Sabrina Carpenter
Night,Night Before Christmas,Sam Smith
Night,"Let It Snow, Let It Snow, Let It Snow - Recorded At Electric Lady Studios NYC",Liam Payne
Night,Christmas To Me,Marcus & Martinus
Night,Your Face on Christmas Day,Aden Foyer
Night,lonely christmas (feat. Justin Bieber & Poo Bear),Bryson Tiller
Night,O helga natt,Carola
Afternoon,Kärleken är,Jill Johnson
Evening,Special,Charlotte Sands
Evening,Happy Together,Simple Plan
Evening,Ohio Is For Lovers,Hawthorne Heights
Evening,drunk face,mgk
Evening,bloody valentine,mgk
Evening,all I know (feat. Trippie Redd),mgk
Evening,lonely,mgk
Evening,WWIII,mgk
Evening,kevin and barracuda - interlude,mgk
Evening,concert for aliens,mgk
Evening,my ex's best friend (with blackbear),mgk
Evening,jawbreaker,mgk
Evening,banyan tree - interlude,mgk
Evening,play this when i'm gone,mgk
Evening,body bag (feat. YUNGBLUD & Bert McCracken of The Used),mgk
Evening,hangover cure,mgk
Evening,split a pill,mgk
Evening,can't look back,mgk
Evening,Misery Business,mgk
Evening,bloody valentine - Acoustic,mgk
Night,Misery Business,mgk
Night,bloody valentine - Acoustic,mgk
Night,All I Want for Christmas Is You,Mariah Carey
Night,Det blir en jul igen,Sonja Aldén
Morning,The Great Escape,BOYS LIKE GIRLS
Afternoon,Dröm om december,Arvingarna
Afternoon,Det blir en jul igen,Sonja Aldén
Afternoon,Fira jul med mig,Linnea Henriksson
Afternoon,Night Before Christmas,Sam Smith
Afternoon,I Told Santa,Wiktoria
Afternoon,O helga natt,Tommy Körberg
Afternoon,A Christmas Night To Remember,The Mamas
Afternoon,Vintern jag var sexton,Dotter
Afternoon,What Christmas Means to Me (feat. Stevie Wonder),John Legend
Afternoon,Silent Night,Zara Larsson
Afternoon,Your Face on Christmas Day,Aden Foyer
Afternoon,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey
Afternoon,Do They Know It's Christmas? - 1984 Version,Band Aid
Afternoon,Auld Lang Syne,Susan Boyle
Afternoon,I Got Your Christmas Right Here,Aloe Blacc
Afternoon,Christmas (Baby Please Come Home) (feat. Bryan Adams),Robbie Williams
Afternoon,Merry Christmas,Ed Sheeran
Afternoon,Decembernatt,Sanna Nielsen
Afternoon,Merry Xmas Everybody (feat. Jamie Cullum),Robbie Williams
Afternoon,Winter Wonderland,Tony Bennett
Afternoon,santa doesn’t know you like i do,Sabrina Carpenter
Afternoon,Have Yourself a Merry Little Christmas,Albin Lee Meldau
Afternoon,Christmas (Baby Please Come Home),Michael Bublé
Afternoon,The Christmas Song (Shawn Mendes & Camila Cabello),Shawn Mendes
Afternoon,This Time Of Year,Ellen Krauss
Afternoon,"Let It Snow, Let It Snow, Let It Snow - Recorded At Electric Lady Studios NYC",Liam Payne
Afternoon,Christmas To Me,Marcus & Martinus
Afternoon,Last Christmas - Single Version,Wham!
Afternoon,Have Yourself a Merry Little Christmas,Judy Garland
Afternoon,"Mary, Did You Know?",Zara Larsson
Afternoon,Let´s Sing (It´s Christmas Time),Måns Zelmerlöw
Afternoon,White Christmas,Kadiatou
Afternoon,"Jul, jul strålande jul",Carola
Afternoon,I december,Lena Philipsson
Afternoon,White Christmas - 1947 Version,Bing Crosby
Evening,"Come Whatever, Come What May",My Marianne
Evening,Så mörk är natten i midvintertid,"Sanna, Shirley & Sonja"
Evening,Julmusiken,Theo
Evening,Last Christmas,James TW
Evening,Merry Christmas Everyone,Anna Bergendahl
Evening,"Merry Christmas, My Love",Weeping Willows
Evening,"Jul, jul, strålande jul",Linnea Henriksson
Evening,I Want To Come Home For Christmas,Marvin Gaye
Evening,Before Christmas,Andreas Weise
Evening,Happy Xmas (War Is Over) (feat. Sean Ono Lennon),Miley Cyrus
Evening,White Christmas,Michael Bublé
Afternoon,title track,mgk
Evening,Jesus of Suburbia,Green Day
Evening,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys
Evening,I'd Do Anything,Simple Plan
Evening,If It Means A Lot To You,A Day To Remember
Evening,Grät,Hov1
Evening,Du & Jag,Einár
Evening,Har Dig,Yasin
Evening,Det kommer aldrig va över för mig - Spotify Singles,Veronica Maggio
Evening,RAGGARBILAR (WARRA WARRA),Rasmus Gozzi
Evening,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd
Evening,Feeling Myself,23
Evening,Dysentery Gary,blink-182
Evening,Wide Awake,Katy Perry
Evening,I Miss You,blink-182
Morning,maybe (feat. Bring Me The Horizon),mgk
Morning,Face Down,The Red Jumpsuit Apparatus
Morning,What's My Age Again?,blink-182
Morning,I’m a Mess (with YUNGBLUD),Avril Lavigne
Afternoon,maybe (feat. Bring Me The Horizon),mgk
Afternoon,"Chrissie, hur mår du?",Gyllene Tider
Afternoon,Sommaren är kort,Tomas Ledin
Afternoon,Jul I Sverige Igen,Mumbo Jumbo
Afternoon,Hon Kommer Med Solsken,Östen Med Resten
Afternoon,Vi lever tills vi dör,Pär Wiksten
Afternoon,Sant eller falskt,Alawee
Afternoon,Carina - J.O.X Remix,Larz-Kristerz
Afternoon,Nycklar,ANJI
Afternoon,Kung för en dag - Sped Up Version,N!NE
Afternoon,Tic Tac Toe,Simeon
Afternoon,Dark Side,Blind Channel
Afternoon,Welcome to the Black Parade,My Chemical Romance
Afternoon,Teenagers,My Chemical Romance
Afternoon,I'll Be Loving You (Forever),New Kids On The Block
Afternoon,Love Is Love - Remastered 2003,Culture Club
Evening,"Chrissie, hur mår du?",Gyllene Tider
Evening,Sommaren är kort,Tomas Ledin
Evening,Jul I Sverige Igen,Mumbo Jumbo
Evening,Hon Kommer Med Solsken,Östen Med Resten
Evening,Sant eller falskt,Alawee
Evening,Carina - J.O.X Remix,Larz-Kristerz
Evening,Nycklar,ANJI
Evening,Kung för en dag - Sped Up Version,N!NE
Evening,Tic Tac Toe,Simeon
Evening,Untitled (How Could This Happen to Me?),Simple Plan
Evening,Watermelon Sugar,Harry Styles
Evening,I'm Alive,Céline Dion
Evening,Halo,Beyoncé
Evening,Heut' ist mein Tag,Blümchen
Evening,Du är min man,Benny Anderssons Orkester
Evening,Up In The Air,Thirty Seconds To Mars
Evening,Hurricane,Thirty Seconds To Mars
Evening,Stuck,Thirty Seconds To Mars
Evening,Edge Of The Earth,Thirty Seconds To Mars
Evening,Steal My Girl,One Direction
Evening,Something I Need,OneRepublic
Evening,"Accidentally In Love - From ""Shrek 2"" Soundtrack",Counting Crows
Evening,Grace Kelly,MIKA
Evening,When I Kissed The Teacher,Lily James
Evening,Summer Of '69,Bryan Adams
Evening,When We Stand Together,Nickelback
Evening,Don't Stop Believin' (2022 Remaster),Journey
Evening,Alone,Heart
Night,I'll Be Around (feat. Timbaland) - Club Mix,CeeLo Green
Night,I'll Be Home,Meghan Trainor
Night,Grät,Hov1
Night,Du & Jag,Einár
Night,Har Dig,Yasin
Night,To Love Somebody,Benjamin Ingrosso
Night,Ålderdomshemmet,Miss Li
Night,Baby Don't Hurt Me,David Guetta
Night,Sjunka,Asme
Night,Den här gången är det på riktigt,Håkan Hellström
Night,Mockingbird,Eminem
Night,Bound 2,Kanye West
Night,Stay,Rihanna
Night,Say Yes To Heaven,Lana Del Rey
Night,When You're Here,Albin Lee Meldau
Night,Ride With Me - Spotify Singles,ADAAM
Night,Det kommer aldrig va över för mig - Spotify Singles,Veronica Maggio
Night,RAGGARBILAR (WARRA WARRA),Rasmus Gozzi
Night,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd
Night,Feeling Myself,23
Night,G63,C.Gambino
Night,Nåt som verkligen är bra,Lars Winnerbäck
Night,Fuffens,ODZ
Night,SALSA,Yei Gonzalez
Night,ANNA BOOK,Frej Larsson
Night,FRAM,Frej Larsson
Night,Tills Vi Dör,Frej Larsson
Night,ENTOURAGE,ODZ
Night,Mitt bland gatuljusen,ODZ
Night,Instruktionsboken,Miss Li
Night,Utan dig,Miss Li
Night,Complicated,Miss Li
Morning,hangover cure,mgk
Afternoon,hangover cure,mgk
Evening,Stay,Rihanna
Night,Håll om mig,Nanne
Night,Som isarna - När det blir vår,Orup
Night,Kom,Allan Edwall
Night,I Think She Knows (feat. My Marianne) - Interlude,Twelve
Night,Kung av sand,Gyllene Tider
Night,Undulatus,Naden
Night,Eternity,Tchami
Night,Shoot to Thrill,AC/DC
Night,Zombie,Bad Wolves
Night,Hey Jude - Remastered 2015,The Beatles
Night,Candle In The Wind - Remastered 2014,Elton John
Night,Famous Last Words,My Chemical Romance
Night,X,Miss Li
Night,Våran sång (Sveriges Officiella VM-låt 2023),Miss Li
Night,Fields of Verdun,Sabaton
Night,SICARIOS,HAVAL
Night,Under någon ny,Miriam Bryant
Night,I KNOW ?,Travis Scott
Night,12345 6,Laser Inc.
Night,Chemical,Post Malone
Morning,Under någon ny,Miriam Bryant
Morning,Grät,Hov1
Morning,Den här gången är det på riktigt,Håkan Hellström
Morning,5 SHOTS,Ringnes-Ronny
Morning,Baby Don't Hurt Me,David Guetta
Morning,To Love Somebody,Benjamin Ingrosso
Morning,Feeling Myself,23
