time_of_day,track_name,artist_name,bpm
Afternoon,Ghetto Gospel,2Pac,Medium
Afternoon,Love To Lose,Sandro Cavazza,Medium
Morning,No Particular Place to Go,Björn Skifs,Medium
Morning,Lucky Luke,The Pinks,High
Afternoon,Mickey,Carola,High
Morning,Paparazzi,Lady Gaga,Medium
Evening,Secrets,OneRepublic,Medium
Evening,Breathing,Yellowcard,Medium
Evening,Valentine,Laufey,Medium
Evening,Just A Kid,Timmy Trumpet,Medium
Evening,Outro: Tear,BTS,High
Evening,Heroine,SUNMI,High
Evening,Bulletproof Heart,My Chemical Romance,Medium
Evening,Forever,EXO,Medium
Evening,I Wanna Go,Britney Spears,High
Evening,I Lived,OneRepublic,Medium
Evening,Bonafide,Karla Blum,Medium
Evening,Imagination,Felix Kröcher,Medium
Evening,Vogue,Madonna,Medium
Evening,Thunder,Gabry Ponte,Medium
Evening,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,Medium
Evening,All Star,Smash Mouth,Low
Evening,Walking in Memphis,Cher,High
Evening,Livin' la Vida Loca,Ricky Martin,High
Evening,Barbie Girl,Aqua,Medium
Evening,Strong Enough,Cher,Medium
Evening,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,Medium
Evening,Let's Get Loud,Jennifer Lopez,Medium
Evening,Lemon Tree,Fools Garden,High
Evening,Zombie,The Cranberries,High
Evening,Bed Of Roses,Bon Jovi,Medium
Evening,Never Ever,All Saints,High
Evening,Genie In a Bottle,Christina Aguilera,Low
Evening,Bailando,Paradisio,Medium
Evening,Good Riddance (Time of Your Life),Green Day,Medium
Evening,To Be With You,Mr. Big,High
Evening,They Don't Care About Us,Michael Jackson,High
Evening,I Love You Always Forever,Donna Lewis,Medium
Evening,Joyride,Roxette,Medium
Evening,What's Up?,4 Non Blondes,Medium
Evening,Losing My Religion,R.E.M.,Medium
Evening,Cose della vita,Eros Ramazzotti,High
Evening,...Baby One More Time,Britney Spears,Medium
Evening,Everybody Hurts,R.E.M.,Low
Evening,Think Twice,Céline Dion,Medium
Evening,Like a Virgin,Madonna,Medium
Evening,If I Let You Go - Radio Edit,Westlife,High
Evening,Born to Make You Happy,Britney Spears,Low
Evening,Tearin' up My Heart - Radio Edit,*NSYNC,Medium
Evening,The Animal Song,Savage Garden,Medium
Evening,All By Myself,Céline Dion,Medium
Evening,C'est La Vie,B*Witched,Medium
Evening,Più bella cosa,Eros Ramazzotti,Medium
Evening,The One,Backstreet Boys,High
Evening,Could It Be Magic,Take That,Medium
Morning,Vogue,Madonna,Medium
Morning,You Oughta Know - 2015 Remaster,Alanis Morissette,Medium
Morning,Kiss Me,Sixpence None The Richer,Medium
Afternoon,I Touch Myself,Divinyls,Medium
Afternoon,You Gotta Be,Des'ree,Medium
Afternoon,Vogue,Madonna,Medium
Afternoon,Sacrifice,Elton John,Low
Afternoon,One More Night - 2016 Remaster,Phil Collins,Medium
Afternoon,Eternal Flame,The Bangles,Medium
Afternoon,Making Love Out of Nothing at All,Air Supply,Medium
Afternoon,We've Got Tonight,Kenny Rogers,Low
Morning,Kill All Your Friends,My Chemical Romance,Medium
Morning,The Look,Roxette,Medium
Morning,You're the Voice,John Farnham,High
Morning,Affirmation,Savage Garden,Medium
Morning,That's the Way It Is,Céline Dion,Medium
Morning,Walking in Memphis,Cher,High
Morning,The One and Only,Chesney Hawkes,Medium
Morning,Walking in Memphis,Marc Cohn,High
Morning,Like a Prayer,Madonna,Medium
Afternoon,Jungleland,Bruce Springsteen,Medium
Afternoon,Stockholm,Orup,Medium
Afternoon,Gloria,Laura Branigan,Medium
Afternoon,I Have A Dream,ABBA,High
Evening,Casanova,Elisa Lindström,Medium
Evening,Angelica,Highlights,Medium
Evening,Linda,The Pinks,Medium
Morning,Too Sweet,Hozier,Medium
Morning,These Words,Badger,Medium
Morning,Reaktor,Schrotthagen,Medium
Afternoon,More Than Friends,INNA,Low
Afternoon,Cheap Thrills,Sia,Medium
Afternoon,Redo,Hov1,Low
Afternoon,Saudade,Hov1,Low
Afternoon,Happy Now,Kygo,Medium
Afternoon,OMG What's Happening,Ava Max,Medium
Afternoon,Voices In My Head,Skinny Days,Medium
Morning,Reggaetón Lento (Remix),CNCO,Medium
Evening,Vill ha dig,Freestyle,Medium
Afternoon,What's My Age Again?,blink-182,Medium
Afternoon,Mandy,Luc1ano,Medium
Afternoon,You Are The Reason,Calum Scott,Low
Afternoon,Helium,Sia,Low
Afternoon,"She's Like the Wind (feat. Wendy Fraser) - From ""Dirty Dancing"" Soundtrack",Patrick Swayze,Medium
Evening,Listen To Your Heart,Roxette,Medium
Evening,The Best,Tina Turner,Low
Afternoon,Born to Make You Happy,Britney Spears,Low
Afternoon,Illusion,Dua Lipa,Low
Morning,Light,Annika Wickihalder,Medium
Afternoon,Don't Wanna Cry,SEVENTEEN,Low
Afternoon,Red Flavor,Red Velvet,Medium
Afternoon,As If It's Your Last,BLACKPINK,Medium
Evening,Best Of Me,BTS,Medium
Evening,Until the Day I Die,Story Of The Year,Medium
Evening,Hand Of Blood,Bullet For My Valentine,Medium
Evening,Bad Memories,MEDUZA,Medium
Morning,Dancing on My Own,Robyn,Medium
Morning,Hey Boy,Teddybears,Medium
Afternoon,Hangover,Taio Cruz,High
Afternoon,Tattoo,Jordin Sparks,Medium
Afternoon,The Best,Tina Turner,Low
Afternoon,Counting Stars,OneRepublic,High
Afternoon,Chandelier,Sia,Medium
Afternoon,All Star,Smash Mouth,Low
Afternoon,Wake Me Up,Avicii,Low
Afternoon,Acapulco,Jason Derulo,Medium
Evening,Utan dina andetag,Elisa's,High
Night,Redo,Hov1,Low
Morning,What's The Point,Johnossi,Medium
Morning,Välkommen,Spotify,Medium
Afternoon,Eternal Love,Magnus Carlson,Medium
Evening,Eternal Love,Magnus Carlson,Medium
Evening,"Hva' Gør Vi Nu, Lille Du?",Gasolin',Medium
Morning,"Hva' Gør Vi Nu, Lille Du?",Gasolin',Medium
Morning,Eternal Love,Magnus Carlson,Medium
Afternoon,"Hva' Gør Vi Nu, Lille Du?",Gasolin',Medium
Morning,Bad Memories,MEDUZA,Medium
Morning,Felicita,Lasse Stefanz,Medium
Morning,Bo Diddley,Arvingarna,Medium
Morning,Cheerio,Lasse Stefanz,Medium
Afternoon,Wicked Game,Marcus & Martinus,Medium
Afternoon,November Rain,Guns N' Roses,Low
Morning,How to Save a Life,The Fray,Medium
Morning,Caught in the Middle,A1,Medium
Morning,Don't Start Now,Dua Lipa,Medium
Morning,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Medium
Morning,In My Mind,Dynoro,Low
Morning,True Colors,Anna Kendrick,High
Morning,Closer,The Chainsmokers,Medium
Morning,The Race,Timmy Trumpet,Low
Morning,Snake Pit,Timmy Trumpet,Low
Morning,Come On Eileen,Dexys Midnight Runners,Medium
Morning,Love My Life,Robbie Williams,Medium
Morning,I Want It That Way,Backstreet Boys,Medium
Morning,Kokomo,The Beach Boys,Low
Morning,Up & Down,Timmy Trumpet,Medium
Morning,Stronger (What Doesn't Kill You),Kelly Clarkson,Medium
Morning,Better Days,Benjamin Ingrosso,Medium
Morning,Behind Blue Eyes,Limp Bizkit,Medium
Morning,Last One Standing,Simple Plan,High
Morning,Snow (Hey Oh),Red Hot Chili Peppers,Medium
Morning,Throne,Bring Me The Horizon,Medium
Morning,Sex on Fire,Kings of Leon,High
Morning,In the End,Linkin Park,High
Morning,Solo (feat. Demi Lovato),Clean Bandit,Medium
Morning,We Found Love,Rihanna,High
Morning,Levitating (feat. DaBaby),Dua Lipa,Medium
Morning,Under ytan,Uno Svenningsson,High
Morning,Cotton Eye Joe,Rednex,Medium
Afternoon,Runnin' Wild,Airbourne,High
Afternoon,Undead,Hollywood Undead,Medium
Afternoon,Saturn,Sleeping At Last,Medium
Afternoon,Holy Diver,Killswitch Engage,Medium
Afternoon,"Welcome Home, Son",Radical Face,High
Afternoon,Dirty Little Secret,The All-American Rejects,Medium
Afternoon,Jealous,Labrinth,Medium
Evening,November Rain,Guns N' Roses,Low
Morning,Tarantella,Gabry Ponte,Medium
Morning,Monster,LUM!X,Medium
Morning,Release Me,Agnes,Medium
Morning,Engel,Admiral P,Medium
Morning,One Night Stand,Vidar Villa,Low
Morning,The Silence,Frida Green,Medium
Afternoon,Pedro,Jaxomy,Medium
Afternoon,These Words,Badger,Medium
Afternoon,The Code,Nemo,High
Afternoon,Man On The Moon,Alan Walker,Medium
Afternoon,Flying Without Wings,Westlife,Low
Afternoon,Quit Playing Games (With My Heart),Backstreet Boys,Medium
Afternoon,Bye Bye Bye,*NSYNC,High
Afternoon,It's Gonna Be Me,*NSYNC,High
Afternoon,Everybody Get Up - Radio Edit,Five,Medium
Afternoon,No Matter What,Boyzone,Medium
Afternoon,What Makes You Beautiful,One Direction,Medium
Afternoon,Sorry Seems To Be The Hardest Word,Blue,Medium
Afternoon,U Make Me Wanna,Blue,High
Afternoon,Patience,Take That,Medium
Evening,Mon amour,Slimane,Medium
Evening,Hurricane,Eden Golan,Medium
Evening,Better Days,Benjamin Ingrosso,Medium
Evening,Kite,Benjamin Ingrosso,High
Evening,The Code,Nemo,High
Morning,The Code,Nemo,High
Morning,Mon amour,Slimane,Medium
Morning,Hurricane,Eden Golan,Medium
Afternoon,Mon amour,Slimane,Medium
Afternoon,Hurricane,Eden Golan,Medium
Evening,Slow It Down,Benson Boone,Medium
Morning,Show Me the Meaning of Being Lonely,Backstreet Boys,High
Night,Hurricane,Eden Golan,Medium
Afternoon,The Sharpest Lives,My Chemical Romance,High
Afternoon,Arthur's Theme (Best That You Can Do),Christopher Cross,Medium
Afternoon,If You Don't Know Me by Now - 2008 Remaster,Simply Red,Medium
Afternoon,Heaven Is A Place On Earth,Belinda Carlisle,Medium
Afternoon,Keep on Loving You,REO Speedwagon,High
Afternoon,My Own Worst Enemy,Lit,Medium
Afternoon,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,High
Morning,My Own Worst Enemy,Lit,Medium
Evening,Fool Again,Westlife,Low
Afternoon,Lost in Your Eyes,Debbie Gibson,High
Afternoon,Alone,Heart,Medium
Afternoon,Only You,Yazoo,Low
Afternoon,I Can Dream About You,Dan Hartman,Medium
Evening,How Am I Supposed to Live Without You,Michael Bolton,High
Evening,Feel This Moment (feat. Christina Aguilera),Pitbull,Medium
Evening,Guantanamera (She's Hot),Pitbull,Medium
Night,"Hva' Gør Vi Nu, Lille Du?",Gasolin',Medium
Afternoon,Waiting,Green Day,Low
Afternoon,Dear God,Avenged Sevenfold,Medium
Evening,RUN!,Nomy,High
Evening,In My Bones,Lost Frequencies,Medium
Evening,Asteroid,Lov1,Medium
Evening,Shiver,John Summit,Medium
Evening,Lullaby,BENNETT,Low
Evening,No More No More,Aerosmith,Medium
Evening,Ain't That A Bitch,Aerosmith,Medium
Evening,Big Ten Inch Record,Aerosmith,High
Evening,Mama Kin,Aerosmith,High
Evening,One,U2,High
Evening,Call Me Maybe,Carly Rae Jepsen,Medium
Evening,Angel,Sarah McLachlan,High
Morning,High On Love,Armin van Buuren,Medium
Morning,Kryptonite,3 Doors Down,Medium
Morning,Kids,OneRepublic,Medium
Morning,What I've Done,Linkin Park,Medium
Morning,My City,Blue,High
Morning,Save Tonight,Eagle-Eye Cherry,Medium
Morning,Moonlight,Darin,High
Morning,Communication,Armin van Buuren,Medium
Morning,After Hours,Kehlani,High
Morning,Stumblin' In,CYRIL,Medium
Morning,The Door,Teddy Swims,High
Morning,Cold,Jessie Murph,High
Morning,Oh Carol,Barbados,Low
Morning,I'll Be Missing You,Diddy,Low
Morning,Changes,2Pac,Medium
Morning,P.I.M.P.,50 Cent,Low
Morning,Red Lights,Tiësto,Medium
Morning,Blurred Lines,Robin Thicke,Medium
Morning,I Want You,Tiësto,Medium
Morning,I Gotta Feeling,Black Eyed Peas,Medium
Morning,Apologize,Timbaland,Medium
Morning,Vill ha dig,Freestyle,Medium
Morning,Dynamite,Taio Cruz,Medium
Afternoon,Lay Low,Tiësto,High
Afternoon,Kids,OneRepublic,Medium
Afternoon,I'll Be Missing You,Diddy,Low
Afternoon,The Door,Teddy Swims,High
Afternoon,Red Lights,Tiësto,Medium
Afternoon,I Want You,Tiësto,Medium
Afternoon,Apologize,Timbaland,Medium
Afternoon,High On Love,Armin van Buuren,Medium
Afternoon,Communication,Armin van Buuren,Medium
Evening,After Hours,Kehlani,High
Evening,I'll Be Missing You,Diddy,Low
Evening,Stumblin' In,CYRIL,Medium
Evening,The Door,Teddy Swims,High
Evening,Cold,Jessie Murph,High
Evening,Oh Carol,Barbados,Low
Evening,I Gotta Feeling,Black Eyed Peas,Medium
Evening,Kryptonite,3 Doors Down,Medium
Evening,What I've Done,Linkin Park,Medium
Evening,Say My Name,Dimitri Vegas & Like Mike,Medium
Evening,To The Beat,Dimitri Vegas & Like Mike,High
Evening,The Scientist,Dimitri Vegas & Like Mike,Low
Evening,Explode,Dimitri Vegas & Like Mike,High
Evening,Heaven,Dimitri Vegas & Like Mike,High
Morning,One Thing,One Direction,Medium
Afternoon,Heaven,Dimitri Vegas & Like Mike,High
Afternoon,Cafe Del Mar,Dimitri Vegas & Like Mike,Medium
Afternoon,Too Much,Dimitri Vegas & Like Mike,High
Afternoon,Say My Name,Dimitri Vegas & Like Mike,Medium
Afternoon,Happy Together,Dimitri Vegas & Like Mike,Medium
Afternoon,The Chase,Dimitri Vegas & Like Mike,Low
Afternoon,The Flight,Dimitri Vegas & Like Mike,High
Afternoon,Instagram,Dimitri Vegas & Like Mike,Medium
Afternoon,Repeat After Me,Dimitri Vegas & Like Mike,High
Afternoon,Selfish,Dimitri Vegas & Like Mike,Low
Afternoon,Unity,Dimitri Vegas & Like Mike,Low
Afternoon,Turn Up,Dimitri Vegas & Like Mike,Medium
Afternoon,Higher Place,Dimitri Vegas & Like Mike,High
Afternoon,Mammoth,Dimitri Vegas & Like Mike,Medium
Afternoon,Melody,Dimitri Vegas & Like Mike,Medium
Afternoon,Opa,Dimitri Vegas & Like Mike,Medium
Afternoon,The Hum,Dimitri Vegas & Like Mike,Medium
Afternoon,Fuego,Dimitri Vegas & Like Mike,Medium
Afternoon,The Jungle,Dimitri Vegas & Like Mike,Medium
Afternoon,You're Next,Dimitri Vegas & Like Mike,Medium
Evening,Levitating (feat. DaBaby),Dua Lipa,Medium
Evening,Blow Ya Mind,Timmy Trumpet,Medium
Night,Euphoria,Loreen,High
Night,Stay,Zedd,Low
Night,Symphony (feat. Zara Larsson),Clean Bandit,Medium
Night,2U (feat. Justin Bieber),David Guetta,High
Night,Throne,Bring Me The Horizon,Medium
Night,"Dance, Dance",Fall Out Boy,Medium
Night,Have You Ever Been In Love,Céline Dion,Low
Night,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,Medium
Night,Touch Me (I Want Your Body),Samantha Fox,Medium
Night,Are You Gonna Be My Girl,Jet,Medium
Night,Kite,Benjamin Ingrosso,High
Night,Right Now,SR-71,Medium
Night,I'd Do Anything,Simple Plan,Medium
Night,Revolution,Hardwell,Low
Night,Twisted,Hardwell,Low
Night,Goes Like This,Hardwell,Medium
Night,Bite Me,Avril Lavigne,Medium
Night,Paralyzed,Sueco,Medium
Night,I Want It That Way,Backstreet Boys,Medium
Night,Domino,Jessie J,Medium
Night,Call Me Maybe,Carly Rae Jepsen,Medium
Night,The Cave,Mumford & Sons,Medium
Night,Blame It on Me,George Ezra,Medium
Night,All the Pretty Girls,KALEO,Medium
Night,My Silver Lining,First Aid Kit,Medium
Night,Sarah,Mauro Scocco,Low
Night,The Winner Takes It All,ABBA,Medium
Night,That's What You Get,Paramore,Medium
Night,Dirty Little Secret,The All-American Rejects,Medium
Night,Bigger,Backstreet Boys,Medium
Night,Drowning,Backstreet Boys,Medium
Night,Breathe,Backstreet Boys,High
Night,No Place,Backstreet Boys,Medium
Night,Quit Playing Games (With My Heart),Backstreet Boys,Medium
Night,Memory,Sugarcult,High
Night,There Is,Box Car Racer,Medium
Night,Umbrella,Rihanna,Medium
Night,Coming Home,Diddy - Dirty Money,Medium
Morning,Good Heart,Starship,Medium
Morning,We Built This City,Starship,High
Morning,Girls Like You,Starship,Low
Morning,Say When,Starship,Medium
Morning,Winds of Change,Starship,High
Morning,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,Low
Morning,Down,Jay Sean,Medium
Morning,Replay,Iyaz,Medium
Morning,Euphoria,Loreen,High
Morning,The Logical Song,Scooter,Medium
Morning,Stay,Zedd,Low
Morning,Symphony (feat. Zara Larsson),Clean Bandit,Medium
Morning,Be Alright,Dean Lewis,High
Morning,"Dance, Dance",Fall Out Boy,Medium
Morning,All By Myself,Céline Dion,Medium
Morning,Touch Me (I Want Your Body),Samantha Fox,Medium
Morning,Are You Gonna Be My Girl,Jet,Medium
Morning,Kite,Benjamin Ingrosso,High
Morning,Right Now,SR-71,Medium
Morning,Revolution,Hardwell,Low
Morning,Twisted,Hardwell,Low
Morning,Goes Like This,Hardwell,Medium
Morning,Bite Me,Avril Lavigne,Medium
Morning,Just Give Me a Reason (feat. Nate Ruess),P!nk,Medium
Morning,Call Me Maybe,Carly Rae Jepsen,Medium
Morning,The Cave,Mumford & Sons,Medium
Morning,Blame It on Me,George Ezra,Medium
Morning,All the Pretty Girls,KALEO,Medium
Morning,My Silver Lining,First Aid Kit,Medium
Morning,That's What You Get,Paramore,Medium
Morning,The Winner Takes It All,ABBA,Medium
Morning,Dirty Little Secret,The All-American Rejects,Medium
Morning,Bigger,Backstreet Boys,Medium
Morning,Northern Star,RAM,Medium
Evening,Heaven,DJ Sammy,High
Evening,Better Off Alone,Alice Deejay,Medium
Evening,The Lonely One,Alice Deejay,Low
Evening,California Gurls,Katy Perry,Medium
Evening,The Scientist,Coldplay,Low
Evening,That's What You Get,Paramore,Medium
Evening,Somebody,Dagny,Medium
Evening,Peer Pressure,James Bay,High
Evening,You and I,LÉON,Medium
Evening,With Or Without You,U2,Medium
Evening,Mirrors,Justin Timberlake,Medium
Evening,Beautiful People (feat. Khalid),Ed Sheeran,Medium
Evening,It's Gotta Be You,Isaiah Firebrace,Medium
Evening,Anyone,Justin Bieber,Medium
Evening,Señorita,Shawn Mendes,High
Night,Photograph,Ed Sheeran,High
Night,Skinny Love,Birdy,High
Night,Ruin My Life,Zara Larsson,Medium
Night,Stay With Me,Sam Smith,High
Night,All I Want,Kodaline,Medium
Night,Kiss Me,Sixpence None The Richer,Medium
Night,I Can't Fall in Love Without You,Zara Larsson,Medium
Night,Before You Go,Lewis Capaldi,Low
Night,Falling,Harry Styles,Medium
Night,I'm Coming,Tove Lo,Low
Night,Hello,Adele,Medium
Night,Water Under the Bridge,Adele,Low
Morning,What's In It For Me,Amy Diamond,Medium
Morning,Lullaby,R3HAB,Low
Morning,Fuckboy,Martine Lunde,Low
Morning,Fuego,Dimitri Vegas & Like Mike,Medium
Morning,Generation X,Dimitri Vegas & Like Mike,Medium
Afternoon,Symphony (feat. Zara Larsson),Clean Bandit,Medium
Afternoon,Daughters,Moa Lignell,Medium
Evening,Another Night,Gabry Ponte,Medium
Evening,Let You Love Me,Rita Ora,Medium
Evening,Socker,kent,Medium
Evening,Terapi,kent,Medium
Night,Break My Heart,Dua Lipa,Medium
Morning,Daughters,Moa Lignell,Medium
Morning,Stockholm,lovad,Medium
Morning,Burn,USHER,Medium
Afternoon,Terapi,kent,Medium
Afternoon,No More Sad Songs (feat. Machine Gun Kelly),Little Mix,Medium
Afternoon,I Can't Fall in Love Without You,Zara Larsson,Medium
Afternoon,Too Much To Ask,Niall Horan,Medium
Afternoon,Hello,Adele,Medium
Afternoon,Say You Won't Let Go,James Arthur,Low
Evening,When I Was Your Man,Bruno Mars,High
Evening,I'm Yours,Jason Mraz,Medium
Evening,I'm Coming,Tove Lo,Low
Evening,Thinking out Loud,Ed Sheeran,Low
Evening,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,Medium
Evening,When We Were Young,Adele,High
Evening,This I Promise You,*NSYNC,High
Evening,New Light,John Mayer,Medium
Evening,Lost Without You,Freya Ridings,Medium
Evening,If I Ain't Got You,Alicia Keys,Medium
Evening,Secret Love Song (feat. Jason Derulo),Little Mix,Medium
Evening,Collide - Acoustic Version,Howie Day,High
Evening,How Do You Sleep?,Sam Smith,Medium
Evening,Happier,Ed Sheeran,Medium
Evening,Make You Mine,Madison Beer,Medium
Evening,This Can't Be Love,Victor Crone,Medium
Evening,Be Alright,Dean Lewis,High
Evening,Love on the Weekend,John Mayer,Medium
Evening,Slow Dance (feat. Ava Max),AJ Mitchell,Medium
Evening,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Michael Jackson,Medium
Afternoon,Water Under the Bridge,Adele,Low
Afternoon,Falling,Harry Styles,Medium
Afternoon,Marry Me,Train,Medium
Afternoon,"10,000 Hours (with Justin Bieber)",Dan + Shay,Low
Afternoon,Home,Good Neighbours,High
Afternoon,You Say,Lauren Daigle,Medium
Afternoon,I Don't Care (with Justin Bieber),Ed Sheeran,Medium
Afternoon,Stay Awake,Dean Lewis,High
Afternoon,Angels,Robbie Williams,High
Afternoon,Stay With Me,Sam Smith,High
Afternoon,Kiss from a Rose,Seal,Medium
Afternoon,I'll Wait,Kygo,High
Afternoon,Thinking out Loud,Ed Sheeran,Low
Afternoon,There's No Way (feat. Julia Michaels),Lauv,High
Afternoon,Wild Enough,Elina,Low
Afternoon,When We Were Young,Adele,High
Afternoon,Landmines,Sum 41,Medium
Evening,Dilemma,Green Day,Medium
Evening,Seasons,Thirty Seconds To Mars,Medium
Evening,Already Over,Mike Shinoda,Medium
Evening,Rise Up,Sum 41,Medium
Evening,Friendly Fire,Linkin Park,Low
Evening,World On Fire,Thirty Seconds To Mars,Low
Evening,SEE YOU,blink-182,Medium
Evening,I Was Alive,Beartooth,High
Evening,Avalanche,Thirty Seconds To Mars,Medium
Evening,Kool-Aid,Bring Me The Horizon,High
Evening,Keep Going,Taking Back Sunday,High
Evening,Long Way Home,Tritonal,Medium
Evening,Waterloo,ABBA,Medium
Evening,Hello Goodbye,Erik Segerstedt,Medium
Evening,This Is What It Feels Like,Armin van Buuren,Medium
Evening,Under Control (feat. Hurts),Calvin Harris,Medium
Evening,TiK ToK,Kesha,Medium
Evening,IQ,Magnus Uggla,Medium
Night,Oracle,Timmy Trumpet,Medium
Night,Mon amour,Slimane,Medium
Night,The Code,Nemo,High
Afternoon,Dilemma,Green Day,Medium
Afternoon,Still Waiting,Sum 41,Medium
Afternoon,Twisted,Hardwell,Low
Afternoon,Sarah,Mauro Scocco,Low
Afternoon,Enough Is Enough,Post Malone,High
Afternoon,A Sky Full of Stars,Coldplay,Medium
Morning,Sweet but Psycho,Ava Max,Medium
Afternoon,Sweet but Psycho,Ava Max,Medium
Morning,I Just Called To Say I Love You,Stevie Wonder,Medium
Morning,Collide - Acoustic Version,Howie Day,High
Morning,Secret Love Song (feat. Jason Derulo),Little Mix,Medium
Morning,I'm Coming,Tove Lo,Low
Morning,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,Medium
Morning,Water Under the Bridge,Adele,Low
Morning,New Light,John Mayer,Medium
Morning,Before You Go,Lewis Capaldi,Low
Afternoon,One And Only,Adele,High
Afternoon,Love on the Weekend,John Mayer,Medium
Afternoon,Hold My Girl,George Ezra,Medium
Afternoon,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,Medium
Evening,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,Medium
Evening,Whole Again,Daði Freyr,Medium
Evening,Cannonball,Avril Lavigne,Medium
Evening,Less Than Zero,The Weeknd,High
Evening,Legend,Tevvez,Medium
Evening,Lost & Found,Roman Messer,Medium
Evening,Somebody Loves You,Aly & Fila,Low
Evening,Human,Oscar Zia,High
Evening,UNO,Little Big,High
Evening,The Silence,Frida Green,Medium
Evening,Pretender,Lillasyster,Low
Evening,Best of Me,Efraim Leo,Medium
Night,Voices,Tusse,High
Night,The Silence,Frida Green,Medium
Night,Pretender,Lillasyster,Low
Night,Master,Takida,Medium
Morning,Stardust - Original Mix,Chris Metcalfe,High
Morning,Saving Light,Gareth Emery,Medium
Morning,The Business,Tiësto,Medium
Morning,Someone,Jubël,High
Morning,1-800-273-8255,Logic,Medium
Morning,Silence,Marshmello,Medium
Morning,The Man,Taylor Swift,Low
Morning,Svag,Victor Leksell,High
Morning,Lost Soul,Deniz Koyu,Medium
Afternoon,Whole Again,Daði Freyr,Medium
Afternoon,Legend,Tevvez,Medium
Afternoon,Lost & Found,Roman Messer,Medium
Afternoon,As It Was,Harry Styles,High
Afternoon,Without You,Mariah Carey,Medium
Afternoon,Good Life,OneRepublic,High
Afternoon,If Today Was Your Last Day,Nickelback,Medium
Afternoon,Awake and Alive,Skillet,Medium
Afternoon,Nothing Else Matters,Metallica,Medium
Afternoon,Shoot to Thrill,AC/DC,High
Afternoon,Just Pretend,Bad Omens,Medium
Afternoon,What's The Point,Johnossi,Medium
Afternoon,Lighter Than Air,MaRLo,Medium
Afternoon,Did I Tell You,Jerry Williams,Medium
Evening,Hey Ya,Timmy Trumpet,High
Night,Opa Opa,Antique,Medium
Morning,Without You,Mariah Carey,Medium
Afternoon,"What Is Love - 7"" Mix",Haddaway,Medium
Afternoon,Under Control (feat. Hurts),Calvin Harris,Medium
Afternoon,Hero,AFROJACK,Medium
Afternoon,Blah Blah Blah,Armin van Buuren,Medium
Afternoon,The Boys of Summer,The Ataris,High
Afternoon,Bite Me,Avril Lavigne,Medium
Afternoon,This Is What It Feels Like,Armin van Buuren,Medium
Evening,The Story,Brandi Carlile,Low
Evening,What's The Difference,Dr. Dre,Low
Evening,Run This Town,JAY-Z,Medium
Evening,Play,K-391,Medium
Evening,Take A Chance On Me,ABBA,Medium
Evening,What the Hell,Avril Lavigne,High
Evening,Before You Go,Lewis Capaldi,Low
Evening,Have You Ever Been In Love,Céline Dion,Low
Evening,Blue And Sentimental,Oscar Peterson,Low
Evening,Seven Years,Norah Jones,Medium
Evening,"Hello, Dolly!",Louis Armstrong,Low
Evening,Your Love Is King,Sade,Medium
Evening,Move,Hardwell,High
Evening,Little Lion Man,Mumford & Sons,Medium
Evening,Call Your Girlfriend,Robyn,High
Evening,S&M,Rihanna,High
Evening,All By Myself,Alok,Medium
Evening,I Wanna Know,Alesso,Low
Evening,Whatever,Kygo,Medium
Evening,How Do I Say Goodbye,Dean Lewis,Medium
Evening,The Woodchuck Song,AronChupa,Medium
Evening,Little Talks,Of Monsters and Men,Medium
Evening,Bad Reputation,Joan Jett & the Blackhearts,Medium
Evening,Cryin',Aerosmith,Medium
Evening,Maria,Blondie,High
Evening,Are You Gonna Be My Girl,Jet,Medium
Evening,Shallow,Lady Gaga,High
Evening,When I Wake Up,Lucas & Steve,High
Evening,Dominator,Biscits,Medium
Morning,I Knew I Loved You,Savage Garden,Low
Morning,Wild Enough,Elina,Low
Morning,She's The One,Robbie Williams,Medium
Morning,There You Are,ZAYN,High
Morning,Nothing Really Matters,Mr. Probz,Low
Morning,It's You,Ali Gatie,Medium
Morning,Stay Awake,Dean Lewis,High
Morning,July (feat. Leon Bridges),Noah Cyrus,Low
Morning,Take Care of You,Ella Henderson,Medium
Morning,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,Medium
Morning,Look What I Found,Lady Gaga,Medium
Morning,Feels Like,Gracie Abrams,Medium
Morning,Out Of Time,Bradley Cooper,Low
Morning,Alibi,Bradley Cooper,Medium
Morning,Intro,Cast,Low
Morning,Heal Me,Lady Gaga,Medium
Afternoon,Alibi,Bradley Cooper,Medium
Afternoon,Look What I Found,Lady Gaga,Medium
Afternoon,Heal Me,Lady Gaga,Medium
Afternoon,I Don't Know What Love Is,Lady Gaga,Medium
Afternoon,Intro,Cast,Low
