time_of_day,track_name,artist_name,bpm
Night,I'm Shipping Up To Boston,Dropkick Murphys,Medium
Night,You're The One That I Want - From “Grease”,John Travolta,Medium
Night,99 Luftballons,Nena,Medium
Night,Home,Edward Sharpe & The Magnetic Zeros,High
Night,Wings,Birdy,Medium
Night,Someone To You,BANNERS,Medium
Night,Raise Your Glass,P!nk,Medium
Night,I'm Like A Bird,Nelly Furtado,Low
Night,"I'll Be There for You - Theme From ""Friends""",The Rembrandts,Medium
Night,Bones,Imagine Dragons,Low
Night,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,Medium
Night,Leave The Door Open,Bruno Mars,Medium
Night,Chaleya,Anirudh Ravichander,Medium
Night,Way Of Life,Brennan Heart,High
Night,Everything We Are,Brennan Heart,Medium
Morning,Vem e som oss,Anis Don Demina,Medium
Afternoon,Melody Of The Blade,Brennan Heart,Medium
Afternoon,Time Will Tell (Official Reverze Anthem 2022),Brennan Heart,Medium
Afternoon,The Foundations of Decay,My Chemical Romance,Medium
Afternoon,I Don't Love You,My Chemical Romance,Medium
Afternoon,Higher Love,Kygo,Low
Afternoon,Mr. Brightside,The Killers,Medium
Afternoon,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,Medium
Afternoon,Dancing Queen,ABBA,Medium
Afternoon,Everlong,Foo Fighters,Medium
Afternoon,Those Eyes,New West,Medium
Afternoon,What It Is (Solo Version),Doechii,Medium
Afternoon,Rush,Troye Sivan,Low
Afternoon,Daylight,David Kushner,High
Afternoon,Lil Boo Thang,Paul Russell,Medium
Afternoon,Let Me Go (feat. Chad Kroeger),Avril Lavigne,Medium
Afternoon,Losing Grip,Avril Lavigne,Medium
Afternoon,Nobody's Home,Avril Lavigne,Low
Afternoon,I Miss You,blink-182,High
Afternoon,Ocean Avenue,Yellowcard,Medium
Afternoon,Imagine - Remastered 2010,John Lennon,Medium
Afternoon,Wide Awake,Katy Perry,Medium
Afternoon,The Plot To Bomb The Panhandle,A Day To Remember,Medium
Afternoon,Northern Attitude (with Hozier),Noah Kahan,Medium
Afternoon,Scott Pilgrim,Plumtree,Medium
Afternoon,We Need More Bricks,Neck Deep,Medium
Afternoon,Confidence,Ocean Alley,Low
Afternoon,exes,Tate McRae,Medium
Afternoon,Someone New,Eskobar,Medium
Afternoon,Jag ljuger så bra,Linda Bengtzing,Medium
Afternoon,The Light Behind Your Eyes,My Chemical Romance,Low
Afternoon,Smile,Benjamin Ingrosso,High
Afternoon,Saving Light,Gareth Emery,Medium
Afternoon,90-talet,WAHL,Medium
Afternoon,Du är allt,Sonja Aldén,Medium
Afternoon,Ego,Emil Assergård,Medium
Afternoon,Fan va bra,Jakob Karlberg,Medium
Afternoon,Säg mig var du står,Little Jinder,Medium
Afternoon,Jag blev jag,Jens Hult,Medium
Afternoon,Bois Lie (feat. Machine Gun Kelly),Avril Lavigne,Medium
Afternoon,Ready or Not,Fugees,High
Afternoon,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,Diddy,Medium
Afternoon,"Hey, Soul Sister",Train,Medium
Afternoon,En riktig jävla schlager,Ravaillacz,Medium
Afternoon,Valborg,Håkan Hellström,Medium
Afternoon,Story of My Life,One Direction,Medium
Afternoon,All I Want,Kodaline,Medium
Afternoon,Gates Of Paradise,D-Block & S-te-Fan,Medium
Afternoon,Sound Of Thunder - D-Sturb Remix,D-Block & S-te-Fan,Medium
Afternoon,2 Silhouettes,D-Block & S-te-Fan,Medium
Afternoon,Harder Generation,D-Block & S-te-Fan,Medium
Afternoon,Higher - Radio Edit,D-Block & S-te-Fan,Medium
Afternoon,The Hell Song,Sum 41,Medium
Afternoon,First Date,blink-182,Medium
Afternoon,Someday,OneRepublic,Medium
Afternoon,Can't Be Saved,Senses Fail,High
Afternoon,800°,Ebba Grön,Medium
Afternoon,Underbart,Kalle Moraeus,Medium
Afternoon,Kärlek Vid Sista Ögonkastet,Maskinen,Medium
Afternoon,Visst finns mirakel - Albumversion,Suzzie Tapper,Medium
Evening,Water,Tyla,Medium
Evening,Lovin On Me,Jack Harlow,Medium
Evening,MY HOUSE,Beyoncé,Medium
Evening,Strangers,Kenya Grace,High
Evening,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,Medium
Evening,2U (feat. Justin Bieber),David Guetta,High
Evening,The Ocean (feat. Shy Martin),Mike Perry,Medium
Evening,Say It,Flume,Low
Evening,Tre små ord,Elisa's,Medium
Evening,Låt hela stan se på,Ida-Lova,Medium
Evening,Beautiful Soul,Jesse McCartney,Low
Evening,Hiphopper (feat. Teddybears Sthlm),Thomas Rusiak,Medium
Evening,One Thing,One Direction,Medium
Evening,feel like shit,Tate McRae,Medium
Evening,Painkiller,Ruel,Medium
Evening,It'll Be Okay,Shawn Mendes,Medium
Evening,exile (feat. Bon Iver),Taylor Swift,Medium
Evening,fools (can't help falling in love) (feat. Sody),Foster,Medium
Evening,Flickorna på TV2,Gyllene Tider,Medium
Evening,Sommartider,Gyllene Tider,Medium
Evening,Småstad,Gyllene Tider,Medium
Evening,Det blir aldrig som man tänkt sej,Gyllene Tider,Medium
Evening,Vid hennes sida,Gyllene Tider,Medium
Evening,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,Medium
Evening,Toothbrush,DNCE,Medium
Evening,Friday I'm In Love,The Cure,Medium
Evening,Does Your Mother Know,ABBA,Medium
Evening,BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ,Medium
Evening,Bite Me,ENHYPEN,Medium
Evening,Ambitionz Az A Ridah,2Pac,Low
Evening,Hit 'Em Up - Single Version,2Pac,Medium
Evening,All Eyez On Me (ft. Big Syke),2Pac,Medium
Evening,Changes,2Pac,Medium
Evening,Snooze,SZA,Medium
Night,Snooze,SZA,Medium
Night,estella//,KennyHoopla,Medium
Night,Bored to Death,blink-182,Medium
Night,Basket Case,Green Day,Medium
Night,Affirmation,Savage Garden,Medium
Night,Show Me the Meaning of Being Lonely,Backstreet Boys,High
Night,Queen of My Heart - Radio Edit,Westlife,Medium
Night,lonely,mgk,Medium
Night,Darkside,blink-182,Medium
Night,All Signs Point To Lauderdale,A Day To Remember,Medium
Night,Capsize,FRENSHIP,High
Night,Starboy,The Weeknd,Medium
Night,Imaginary,Brennan Heart,High
Night,Please Don't Go,Joel Adams,Medium
Morning,MakeDamnSure,Taking Back Sunday,Medium
Morning,Cryin',Aerosmith,Medium
Morning,Under the Bridge,Red Hot Chili Peppers,Low
Morning,All I Wanna Do,Sheryl Crow,Medium
Morning,Pretty Fly (For A White Guy),The Offspring,Medium
Morning,Slide,The Goo Goo Dolls,Low
Morning,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,Diddy,Medium
Morning,Spending My Time,Roxette,High
Morning,"I'll Be There for You - Theme From ""Friends""",The Rembrandts,Medium
Morning,Narcotic - Radio Edit,Liquido,Medium
Afternoon,You're Still The One,Shania Twain,High
Afternoon,Breakfast At Tiffany's,Deep Blue Something,Medium
Afternoon,Knockin' On Heaven's Door,Guns N' Roses,Medium
Afternoon,"Boom, Boom, Boom, Boom!!",Vengaboys,Medium
Afternoon,Adam's Song,blink-182,Medium
Afternoon,Queen of My Heart - Radio Edit,Westlife,Medium
Afternoon,acting like that (feat. Machine Gun Kelly),YUNGBLUD,Medium
Afternoon,Dysentery Gary,blink-182,Medium
Afternoon,Physical,Dua Lipa,Medium
Afternoon,Anthem Part Two,blink-182,Medium
Afternoon,Forget Me,Lewis Capaldi,Medium
Afternoon,Vindicated,Dashboard Confessional,Medium
Afternoon,Listen To Your Heart,Roxette,Medium
Afternoon,Haven't You Ever Been In Love Before?,Lewis Capaldi,Medium
Afternoon,RAGGEN GÅR,Elov & Beny,Medium
Afternoon,All The Small Things,blink-182,Medium
Afternoon,The Elite,Coone,Medium
Afternoon,Any Kind Of Life,Lewis Capaldi,Medium
Afternoon,Children Of Drums - Headhunterz Remix,Wildstylez,Medium
Afternoon,Det är ju dej jag går och väntar på,Lucianoz,Medium
Evening,Never Let Go,descent,Medium
Evening,Clarity (Hardstyle),Connor Gallagher,Medium
Evening,So What (Sped Up Edit),Mqx,Medium
Evening,The Little Mushroom That Got Away,Sultan + Shepard,Medium
Evening,Transcendence,Neolux,Medium
Evening,Doomslayer,Thorax,Medium
Evening,Destination (A State of Trance 2024 Anthem),Armin van Buuren,Medium
Evening,Palace In The Clouds,MYST,Medium
Evening,Damage,Vini Vici,High
Evening,Say Yes To Heaven - Anyma Remix,Lana Del Rey,Medium
Evening,Rising Up,Brennan Heart,Low
Evening,Surrender,D-Charged,Medium
Evening,Положение - 2 Remix,Dior,Medium
Evening,Silence - KAAZE Mix,BLK RSE,Medium
Evening,Frozen,Madonna,Medium
Evening,Beyond The Wall - Original Mix,The Second Wave,Medium
Evening,Blue Flame,Soman,Medium
Evening,Apollo - Electro Mix,Astronaut,Medium
Evening,Collide,BLVCK CROWZ,Medium
Evening,Univerze - Extended Mix,Rebourne,Medium
Evening,Lullabye - Tuz Remix,Uberjak'd,Medium
Evening,Save My Life (feat. Lovespeake),David Guetta,Medium
Evening,Born To Die - BLK RSE Mix,KAAZE,Medium
Evening,Close to You (feat. PollyAnna),Steve Aoki,Medium
Evening,Uprising,Uppermost,Medium
Evening,Halo,Vakhtang,Medium
Evening,Alchemy - ShockOne Remix,Blanke,Medium
Evening,Waveline,Lexurus,Medium
Evening,Eternity (feat. Lena Leon),Tchami,Medium
Evening,Injection,Alignment,Medium
Evening,Undulatus,Naden,Medium
Evening,Nobody Knows,Darin,Medium
Evening,Angels Crying,E-Type,Medium
Evening,Africa,TOTO,Medium
Evening,Here I Go Again,E-Type,Medium
Evening,True Believer,E-Type,Medium
Evening,"Set The World On Fire - 7"" Version",E-Type,Medium
Evening,Russian Lullaby,E-Type,Medium
Evening,Back In The Loop,E-Type,Medium
Evening,I Just Wanna Be With You,E-Type,Medium
Evening,Campione 2000 - Radio Version,E-Type,Medium
Evening,The Tide,E-Type,Medium
Evening,Eurofighter,E-Type,Medium
Night,Make Us High,E-Type,Medium
Night,Heroes,Måns Zelmerlöw,Medium
Night,När vindarna viskar mitt namn,Roger Pontare,Medium
Night,If I Were Sorry,Frans,Medium
Night,Oh My God!,The Moniker,Medium
Night,Fångad av en stormvind - Swedish Version,Carola,Medium
Night,Cara mia,Måns Zelmerlöw,Medium
Night,Underbart,Kalle Moraeus,Medium
Night,Genom Eld & Vatten,Sarek,Medium
Night,In i dimman,Medina,Medium
Night,Cynical,blink-182,Medium
Night,Fight For Something,Brennan Heart,Medium
Night,Aliens Exist,blink-182,Medium
Night,Always,Gavin James,Low
Night,To Whom It May Concern,Ghostemane,High
Night,DANCE WITH ME,blink-182,Medium
Night,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,Diddy,Medium
Night,The Power of Love,Jennifer Rush,Medium
Night,All Night Long (All Night) - Single Version,Lionel Richie,Medium
Night,Woman in Love,Barbra Streisand,Medium
Night,Waiting for a Girl like You,Foreigner,High
Night,Alone - Remastered,Heart,Medium
Night,Heaven,Bryan Adams,High
Morning,I Think I'm OKAY (with YUNGBLUD & Travis Barker),mgk,Medium
Afternoon,MakeDamnSure,Taking Back Sunday,Medium
Afternoon,Heaven,Bryan Adams,High
Afternoon,The One You Love,Glenn Frey,Medium
Afternoon,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,Medium
Afternoon,With Or Without You,U2,Medium
Afternoon,A Groovy Kind of Love,Phil Collins,Low
Afternoon,I Want to Know What Love Is - 1999 Remaster,Foreigner,Low
Afternoon,How Am I Supposed to Live Without You,Michael Bolton,High
Afternoon,True - Single Edit,Spandau Ballet,Medium
Afternoon,Casablanca,Bertie Higgins,High
Afternoon,Every Woman In The World - Digitally Remastered 1999,Air Supply,Low
Afternoon,Sexy Girl,Glenn Frey,Medium
Afternoon,Turn Back The Clock,Johnny Hates Jazz,Medium
Afternoon,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,Medium
Afternoon,Woman - Remastered 2010,John Lennon,Medium
Afternoon,Wind Beneath My Wings,Bette Midler,Medium
Afternoon,Straight From The Heart,Bryan Adams,Low
Afternoon,All Night Long (All Night) - Single Version,Lionel Richie,Medium
Afternoon,Nothing's Gonna Stop Us Now,Starship,Medium
Afternoon,"Say You, Say Me",Lionel Richie,Medium
Afternoon,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Medium
Afternoon,Bette Davis Eyes,Kim Carnes,Medium
Afternoon,Total Eclipse of the Heart,Bonnie Tyler,Medium
Afternoon,Drive - 2017 Remaster,The Cars,Low
Afternoon,Hard to Say I'm Sorry - 2007 Remaster,Chicago,Medium
Afternoon,Every Breath You Take,The Police,Medium
Afternoon,I'll Be Over You,TOTO,Low
Afternoon,Lover's Moon,Glenn Frey,Medium
Afternoon,Faithfully,Journey,Medium
Morning,kiss kiss,mgk,Medium
Afternoon,Faithfully (2023 Remaster),Journey,Medium
Evening,Keep on Loving You,REO Speedwagon,High
Evening,Your Love,The Outfield,Medium
Evening,Can't Fight This Feeling,REO Speedwagon,Medium
Evening,Never Tear Us Apart,INXS,Medium
Evening,Every Time You Go Away - Radio Edit,Paul Young,High
Evening,Time After Time,Cyndi Lauper,Medium
Evening,Glorious,Andreas Johnson,High
Evening,Magaluf,Orup,Medium
Evening,Saudade,Hov1,Low
Evening,Underbart,Kalle Moraeus,Medium
Evening,Pari,Hov1,Medium
Evening,Profil,De Vet Du,Medium
Evening,Fuldans,Rolandz,Medium
Evening,Bästa Kompisar,Coola Kids,Medium
Evening,Dance You Off,Benjamin Ingrosso,Medium
Evening,In The Stars,Benson Boone,Medium
Evening,(Kom så ska vi) Leva livet,Gyllene Tider,Medium
Evening,En dag,Tommy Nilsson,Medium
Evening,The Drug In Me Is You,Falling In Reverse,Medium
Evening,Face Down,The Red Jumpsuit Apparatus,High
Evening,Scars,Papa Roach,High
Evening,Given Up,Linkin Park,Low
Evening,Losing Grip,Avril Lavigne,Medium
Evening,F.U.,Avril Lavigne,Medium
Evening,Kiss Me Like The World Is Ending,Avril Lavigne,Medium
Evening,Let Me Go (feat. Chad Kroeger),Avril Lavigne,Medium
Evening,Capsize,FRENSHIP,High
Evening,Peanut Butter Jelly,Galantis,Medium
Evening,She Looks So Perfect,5 Seconds of Summer,Medium
Evening,"Hey, Soul Sister",Train,Medium
Evening,Complicated,Avril Lavigne,Low
Evening,Stronger (What Doesn't Kill You),Kelly Clarkson,Medium
Evening,Try,P!nk,High
Evening,Woke Up in Love,Kygo,Low
Evening,Run Away to Mars,TALK,Medium
Evening,Lay Low,Tiësto,High
Evening,Victoria's Secret,Jax,High
Evening,One in a Million,Bebe Rexha,High
Evening,How Do You Do!,Roxette,Medium
Evening,The Call,Backstreet Boys,High
Evening,Higher Love,Kygo,Low
Evening,Euphoria - Single Version,Loreen,Medium
Evening,Ocean Avenue,Yellowcard,Medium
Evening,Quelli Che Non Hanno Età - Gabry Ponte Power Cut,Eiffel 65,Medium
Evening,Figli Di Pitagora - Album Mix,Eiffel 65,Medium
Evening,Viaggia Insieme A Me - Album Mix,Eiffel 65,Medium
Evening,Hands Down,Dashboard Confessional,Medium
Evening,New Life - Album Mix,Eiffel 65,Medium
Evening,Living In A Bubble - Album Mix,Eiffel 65,Medium
Evening,Nervous (The Ooh Song) - Mark McCabe Remix,Gavin James,Medium
Evening,Weightless,All Time Low,Medium
Evening,Our House,Madness,High
Evening,Got My Mind Set on You,George Harrison,Medium
Evening,Jessie's Girl,Rick Springfield,Medium
Evening,Don't Dream It's Over,Crowded House,High
Evening,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,High
Evening,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Medium
Evening,Forgot About Dre,Dr. Dre,Medium
Evening,Donald Trump,Mac Miller,Medium
Evening,Gangsta's Paradise,Coolio,Low
Evening,Cinderella Man,Eminem,Medium
Evening,En del av mitt hjärta,Tomas Ledin,Medium
Evening,För kärlekens skull,Ted Gärdestad,Medium
Evening,Catch the Moon,Stefan Andersson,Low
Morning,Kärleken är,Jill Johnson,Medium
Afternoon,Tänd ett ljus,Triad,Medium
Afternoon,Välkommen hem,E.M.D.,Medium
Afternoon,Jingle Bell Rock,Bobby Helms,Medium
Afternoon,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,Medium
Afternoon,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,High
Afternoon,Julen är här,Tommy Körberg,Medium
Afternoon,Feliz Navidad,José Feliciano,High
Afternoon,Santa Tell Me,Ariana Grande,Medium
Afternoon,Mer jul,Adolphson & Falk,Medium
Afternoon,Driving Home for Christmas,Chris Rea,Medium
Afternoon,It's the Most Wonderful Time of the Year,Andy Williams,Medium
Evening,All I Want for Christmas Is You,Mariah Carey,Low
Evening,Last Christmas - Single Version,Wham!,Medium
Evening,Tänd ett ljus,Triad,Medium
Evening,Rockin' Around The Christmas Tree,Brenda Lee,High
Evening,It's Beginning to Look a Lot like Christmas,Michael Bublé,Medium
Evening,Snowman,Sia,Low
Evening,Välkommen hem,E.M.D.,Medium
Evening,Jingle Bell Rock,Bobby Helms,Medium
Evening,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,Medium
Evening,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,High
Evening,Julen är här,Tommy Körberg,Medium
Evening,Feliz Navidad,José Feliciano,High
Evening,Santa Tell Me,Ariana Grande,Medium
Evening,Mer jul,Adolphson & Falk,Medium
Evening,Driving Home for Christmas,Chris Rea,Medium
Night,It's the Most Wonderful Time of the Year,Andy Williams,Medium
Night,Mistletoe,Justin Bieber,Medium
Night,Do They Know It's Christmas? - 1984 Version,Band Aid,Medium
Night,White Christmas - 1947 Version,Bing Crosby,Medium
Night,Christmas (Baby Please Come Home),Michael Bublé,Medium
Night,Nu tändas tusen juleljus,Benny Anderssons Orkester,Medium
Night,Fairytale of New York (feat. Kirsty MacColl) - Edit,The Pogues,Medium
Night,Juligen,Just D,Medium
Night,Hey Ho (Original Versjon),Freddy Kalas,Medium
Night,Merry Christmas,Ed Sheeran,High
Night,O helga natt,Tommy Körberg,Low
Night,Helga natt,Carola,Medium
Night,Have Yourself A Merry Little Christmas,Sam Smith,Medium
Night,Christmas (Baby Please Come Home) (feat. Bryan Adams),Robbie Williams,Medium
Night,Let It Snow! - 10th Anniversary,Michael Bublé,Medium
Night,En dag när du blir stor,Benjamin Ingrosso,Medium
Night,Let´s Sing (It´s Christmas Time),Måns Zelmerlöw,Medium
Night,Jag kommer hem igen till jul,Peter Jöback,Medium
Night,I Feel Like Christmas,Gustaf & Viktor Norén,Medium
Night,Dear Santa,OneRepublic,High
Night,Merry Christmas Everyone,Anna Bergendahl,High
Night,Dreaming A Dream Of Christmas,Björn Skifs,Medium
Night,Christmas Tree Farm - Old Timey Version,Taylor Swift,Medium
Night,I december,Lena Philipsson,Medium
Night,What's Christmas Anyway,Darin,Medium
Night,Julmusiken,Theo,Medium
Night,Ljusen följer dig hem,Rymdpojken,Medium
Night,Så mörk är natten i midvintertid,"Sanna, Shirley & Sonja",Medium
Night,The Christmas Song (Merry Christmas To You),Janice,Medium
Night,Last Christmas,James TW,High
Night,santa doesn’t know you like i do,Sabrina Carpenter,Medium
Night,Night Before Christmas,Sam Smith,Medium
Night,"Let It Snow, Let It Snow, Let It Snow - Recorded At Electric Lady Studios NYC",Liam Payne,Medium
Night,Christmas To Me,Marcus & Martinus,Medium
Night,Your Face on Christmas Day,Aden Foyer,Medium
Night,lonely christmas (feat. Justin Bieber & Poo Bear),Bryson Tiller,Medium
Night,O helga natt,Carola,Low
Afternoon,Kärleken är,Jill Johnson,Medium
Evening,Special,Charlotte Sands,Medium
Evening,Happy Together,Simple Plan,Medium
Evening,Ohio Is For Lovers,Hawthorne Heights,Medium
Evening,drunk face,mgk,Medium
Evening,bloody valentine,mgk,Medium
Evening,all I know (feat. Trippie Redd),mgk,Medium
Evening,lonely,mgk,Medium
Evening,WWIII,mgk,Medium
Evening,kevin and barracuda - interlude,mgk,Medium
Evening,concert for aliens,mgk,Medium
Evening,my ex's best friend (with blackbear),mgk,Medium
Evening,jawbreaker,mgk,Medium
Evening,banyan tree - interlude,mgk,Medium
Evening,play this when i'm gone,mgk,Medium
Evening,body bag (feat. YUNGBLUD & Bert McCracken of The Used),mgk,Medium
Evening,hangover cure,mgk,Medium
Evening,split a pill,mgk,Medium
Evening,can't look back,mgk,Medium
Evening,Misery Business,mgk,High
Evening,bloody valentine - Acoustic,mgk,Medium
Night,Misery Business,mgk,High
Night,bloody valentine - Acoustic,mgk,Medium
Night,All I Want for Christmas Is You,Mariah Carey,Low
Night,Det blir en jul igen,Sonja Aldén,Medium
Morning,The Great Escape,BOYS LIKE GIRLS,Medium
Afternoon,Dröm om december,Arvingarna,Medium
Afternoon,Det blir en jul igen,Sonja Aldén,Medium
Afternoon,Fira jul med mig,Linnea Henriksson,Medium
Afternoon,Night Before Christmas,Sam Smith,Medium
Afternoon,I Told Santa,Wiktoria,Medium
Afternoon,O helga natt,Tommy Körberg,Low
Afternoon,A Christmas Night To Remember,The Mamas,Medium
Afternoon,Vintern jag var sexton,Dotter,Medium
Afternoon,What Christmas Means to Me (feat. Stevie Wonder),John Legend,High
Afternoon,Silent Night,Zara Larsson,Low
Afternoon,Your Face on Christmas Day,Aden Foyer,Medium
Afternoon,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,Medium
Afternoon,Do They Know It's Christmas? - 1984 Version,Band Aid,Medium
Afternoon,Auld Lang Syne,Susan Boyle,Medium
Afternoon,I Got Your Christmas Right Here,Aloe Blacc,Medium
Afternoon,Christmas (Baby Please Come Home) (feat. Bryan Adams),Robbie Williams,Medium
